brand,model,year,mileage,engine_capacity,transmission,body_type,fuel_type,color,doors,price_usd
Nissan,Patrol,2023,60112,3.0,Automatic,Wagon,Hybrid,White,3,62283.0
Nissan,Teana,2012,136116,1.5,Manual,Sedan,Hybrid,Red,4,29195.96
Toyota,Land Cruiser,2002,275834,2.5,Automatic,Wagon,Electric,Blue,2,39119.42
BMW,3 Series,2020,220595,4.0,Robot,Hatchback,Hybrid,White,2,46539.67
Volkswagen,Tiguan,2009,5699,2.5,CVT,Sedan,Petrol,White,4,38797.24
Nissan,Almera,2006,183456,2.0,Manual,Hatchback,Petrol,Blue,4,24203.12
Kia,Sorento,2021,278695,3.0,Automatic,Wagon,Electric,Green,4,45908.3
Honda,Civic,2005,141257,1.6,CVT,Wagon,Hybrid,White,2,30517.73
Audi,A4,2018,168774,2.5,Robot,Hatchback,Diesel,Silver,4,47778.03
Kia,Rio,2016,123476,3.5,CVT,Hatchback,Petrol,White,2,41361.03
Ford,Focus,2001,318,2.7,Robot,Wagon,Hybrid,White,2,39329.43
BMW,3 Series,2017,81119,1.5,CVT,Hatchback,Petrol,Grey,2,48905.98
Hyundai,Tucson,2015,230481,2.4,Automatic,Sedan,Electric,Grey,2,36813.12
Nissan,Almera,2002,110947,2.7,Robot,SUV,Diesel,Grey,4,29602.08
Volkswagen,Passat,2023,96320,1.2,Automatic,Coupe,Electric,Green,4,48906.67
Volkswagen,Tiguan,2000,137011,4.0,CVT,Hatchback,Hybrid,White,5,33483.37
Volkswagen,Touareg,2020,124506,1.0,Manual,Wagon,Petrol,Black,4,34403.94
Mercedes,GLE,2011,10004,3.5,CVT,SUV,Petrol,Blue,5,60134.4
Mercedes,E-Class,2017,291196,5.0,Robot,SUV,Diesel,Silver,2,48656.32
BMW,5 Series,2019,191883,2.2,Automatic,SUV,Hybrid,Silver,4,54171.51
Hyundai,Elantra,2012,8086,2.0,Automatic,Hatchback,Electric,Green,3,45596.76
Ford,Focus,2003,253831,1.8,Manual,Wagon,Hybrid,Red,3,25805.67
BMW,X3,2003,174606,1.0,Automatic,Hatchback,Electric,Blue,5,35710.79
Mercedes,E-Class,2022,185333,2.2,Manual,Coupe,Diesel,Blue,5,46286.4
Toyota,Camry,2019,3909,1.5,Robot,SUV,Diesel,Brown,3,51009.5
Hyundai,Tucson,2013,69098,5.0,Robot,Wagon,Diesel,Green,4,46904.96
Audi,Q7,2001,135442,4.0,Manual,SUV,Hybrid,White,2,45292.15
Audi,A6,2006,161711,2.7,CVT,Wagon,Petrol,Brown,5,37825.35
Audi,Q5,2000,9676,2.7,Manual,Wagon,Electric,Green,4,46949.37
Audi,A6,2005,111248,1.6,Automatic,Hatchback,Electric,Blue,3,38882.5
Kia,Sorento,2007,228663,1.8,Robot,SUV,Hybrid,Green,5,28290.41
Nissan,Patrol,2020,189726,3.0,CVT,Sedan,Hybrid,Silver,4,40754.66
Audi,A4,2010,241372,5.0,Automatic,Hatchback,Petrol,Silver,5,35834.92
Hyundai,Solaris,2001,266070,1.4,Automatic,Sedan,Hybrid,Brown,5,19614.78
Honda,Accord,2016,56714,4.0,Robot,SUV,Diesel,Green,2,62761.57
Hyundai,Tucson,2018,100361,3.5,Robot,Wagon,Petrol,Red,2,45483.79
Ford,Mondeo,2004,98099,1.8,Manual,Sedan,Electric,Red,3,38952.11
Audi,A6,2014,193381,2.2,Manual,Coupe,Diesel,Red,3,34820.44
Honda,Civic,2015,201696,1.0,CVT,Sedan,Electric,Brown,3,24450.53
BMW,X3,2007,132762,1.5,Manual,Wagon,Petrol,Red,2,34367.83
Kia,Sportage,2013,148278,4.0,Automatic,SUV,Diesel,Black,4,43801.22
Honda,Civic,2013,231535,2.0,CVT,Wagon,Diesel,Brown,2,30078.13
Volkswagen,Touareg,2010,242763,1.2,Robot,Coupe,Electric,Grey,2,29718.05
Ford,Kuga,2001,141940,2.5,Automatic,Coupe,Electric,Red,5,26318.15
BMW,5 Series,2014,207156,1.5,Automatic,Sedan,Hybrid,Brown,5,42544.23
Toyota,Corolla,2008,53077,2.0,Manual,SUV,Petrol,Green,2,43975.03
Toyota,Corolla,2008,281782,1.0,Manual,Coupe,Hybrid,Brown,5,31907.65
Hyundai,Santa Fe,2001,75593,1.6,Robot,Sedan,Hybrid,White,2,32241.34
Mercedes,GLC,2000,115137,4.0,Robot,Coupe,Electric,White,3,38028.29
BMW,5 Series,2020,204793,1.2,Manual,Sedan,Petrol,Green,4,38350.61
Nissan,Teana,2022,238750,1.8,CVT,Hatchback,Petrol,Black,4,33590.76
Nissan,X-Trail,2013,175768,2.2,CVT,Hatchback,Diesel,Green,3,33758.26
Nissan,X-Trail,2016,123935,4.0,CVT,SUV,Petrol,Red,5,55204.2
Hyundai,Santa Fe,2006,277790,3.0,Manual,Hatchback,Electric,White,3,35343.82
Honda,CR-V,2022,294524,1.4,Manual,SUV,Hybrid,Silver,2,44163.35
Kia,Rio,2016,113949,2.4,Manual,Wagon,Diesel,Grey,2,38840.94
Volkswagen,Tiguan,2004,99427,2.0,Manual,Coupe,Diesel,Blue,4,35919.66
Ford,Kuga,2021,7025,1.8,Automatic,Coupe,Diesel,White,4,45762.36
Hyundai,Santa Fe,2000,14075,1.8,Robot,SUV,Diesel,Blue,3,36554.38
Volkswagen,Tiguan,2008,217022,2.7,Manual,SUV,Electric,Silver,4,41393.45
Ford,Kuga,2002,79712,1.6,Robot,Wagon,Electric,Green,2,30340.63
BMW,3 Series,2005,146540,1.2,Automatic,Coupe,Hybrid,Silver,4,43937.81
BMW,5 Series,2016,110760,2.7,Manual,Hatchback,Hybrid,Brown,5,55584.97
Nissan,Patrol,2006,252236,1.6,Manual,SUV,Diesel,Brown,3,29027.91
Toyota,Corolla,2010,57450,2.5,CVT,Coupe,Petrol,Brown,3,38127.28
Hyundai,Elantra,2003,216402,1.8,Automatic,Coupe,Hybrid,Brown,2,24330.17
BMW,5 Series,2017,67278,2.4,Automatic,Hatchback,Hybrid,Green,3,59805.15
Mercedes,E-Class,2004,251917,2.4,Robot,Sedan,Hybrid,Grey,5,36260.58
Audi,A4,2002,54470,2.4,Robot,Hatchback,Diesel,Green,5,41461.05
Hyundai,Elantra,2002,22247,2.7,Manual,SUV,Petrol,Silver,4,39536.62
Toyota,Corolla,2001,34723,3.5,Robot,SUV,Diesel,Grey,5,36152.49
Nissan,X-Trail,2022,114177,1.4,Manual,Wagon,Electric,White,5,41687.63
Audi,A6,2004,221070,2.0,Manual,SUV,Diesel,Silver,3,30039.1
Volkswagen,Passat,2015,195953,2.7,Robot,SUV,Hybrid,Grey,5,43729.5
BMW,X5,2003,109478,1.6,Robot,Hatchback,Electric,Green,4,37011.19
Nissan,Almera,2000,76427,2.4,Robot,Coupe,Electric,Silver,2,39536.98
Volkswagen,Passat,2021,97157,1.5,Manual,Hatchback,Hybrid,Silver,3,44030.33
Mercedes,E-Class,2018,243291,1.2,CVT,Coupe,Hybrid,White,4,42239.26
Mercedes,GLE,2012,177980,3.0,Robot,Wagon,Petrol,Black,2,44456.23
Mercedes,E-Class,2008,154147,1.5,CVT,Coupe,Electric,Brown,2,42862.88
Mercedes,C-Class,2018,161172,1.0,Automatic,Sedan,Hybrid,Silver,4,42501.97
Mercedes,E-Class,2001,273795,3.5,Manual,SUV,Diesel,White,4,35915.39
Ford,Focus,2005,68743,3.5,Manual,Hatchback,Diesel,Silver,5,35834.53
Hyundai,Tucson,2008,243414,2.2,CVT,Hatchback,Petrol,Silver,2,22039.83
Ford,Mondeo,2013,53662,1.4,Robot,Wagon,Petrol,Brown,3,36433.57
Ford,Mondeo,2023,220709,1.2,Manual,Sedan,Petrol,Silver,2,33749.09
Honda,Accord,2018,293391,4.0,Automatic,Wagon,Electric,White,2,51954.77
Kia,Cerato,2007,149030,2.4,Manual,SUV,Electric,Green,2,39709.81
Ford,Mondeo,2016,265811,5.0,Manual,Hatchback,Hybrid,Silver,2,47051.79
Honda,CR-V,2023,38639,1.6,Robot,Coupe,Petrol,Grey,2,44394.13
Honda,Accord,2021,172443,2.5,CVT,Wagon,Petrol,Blue,4,41171.14
Audi,A4,2006,34070,1.8,CVT,Hatchback,Diesel,Blue,5,35103.02
Ford,Mondeo,2014,155126,1.5,Robot,Hatchback,Diesel,Grey,5,37712.33
Ford,Kuga,2014,117177,1.0,CVT,Sedan,Petrol,Blue,5,28931.32
Honda,Accord,2002,141142,1.2,Robot,Hatchback,Petrol,Red,5,22122.2
Honda,CR-V,2010,249444,2.2,CVT,Wagon,Petrol,Grey,4,29343.3
Hyundai,Tucson,2006,209962,2.5,Robot,Sedan,Hybrid,Black,5,32646.17
Toyota,RAV4,2007,121915,2.4,Manual,SUV,Hybrid,White,3,31432.51
Audi,A6,2021,281048,2.4,Automatic,Wagon,Petrol,Blue,4,46047.93
Hyundai,Solaris,2000,217585,3.0,CVT,Wagon,Diesel,Brown,3,22553.74
Nissan,X-Trail,2014,287136,1.4,Automatic,Coupe,Petrol,Brown,5,29825.46
Volkswagen,Golf,2017,129213,2.5,Robot,SUV,Petrol,Green,2,43076.49
Toyota,Corolla,2001,16833,2.4,CVT,Coupe,Hybrid,Black,4,39054.42
Nissan,Teana,2010,260966,5.0,CVT,Hatchback,Diesel,Brown,4,41482.16
Hyundai,Tucson,2015,89217,1.8,Robot,Coupe,Hybrid,Grey,5,47941.6
BMW,3 Series,2009,79351,3.5,Manual,Coupe,Petrol,Blue,4,45072.61
Ford,Focus,2014,233367,2.0,CVT,Hatchback,Diesel,Brown,3,30397.56
BMW,5 Series,2011,156358,2.2,CVT,Sedan,Petrol,Green,4,41138.73
BMW,X3,2010,1722,1.6,Robot,Hatchback,Hybrid,Silver,4,57787.0
Honda,CR-V,2005,105747,2.7,Manual,Wagon,Electric,Blue,4,37467.23
Honda,Accord,2005,170854,2.2,Robot,Wagon,Electric,Grey,2,32993.28
Audi,Q5,2016,242070,2.5,CVT,SUV,Diesel,Black,5,39985.3
Mercedes,E-Class,2023,65196,1.5,CVT,Wagon,Petrol,Brown,3,55298.71
Honda,Civic,2006,120357,1.6,Robot,Sedan,Petrol,Grey,5,25261.19
Volkswagen,Tiguan,2019,282851,2.4,Robot,Sedan,Petrol,Blue,3,36765.62
Honda,Accord,2005,187272,2.7,CVT,Hatchback,Hybrid,Blue,3,31362.27
Kia,Sportage,2009,141636,4.0,CVT,Wagon,Hybrid,Brown,5,37297.15
Audi,Q5,2018,258516,2.2,CVT,Coupe,Petrol,Black,2,44061.02
Honda,CR-V,2000,123516,2.7,Robot,Wagon,Hybrid,White,2,32345.61
Hyundai,Elantra,2019,102262,2.4,Manual,SUV,Electric,Green,5,57529.8
Audi,A6,2008,224083,2.2,Robot,SUV,Petrol,Green,5,34414.12
Toyota,Land Cruiser,2019,262129,1.2,Manual,Wagon,Electric,Silver,4,40208.02
Volkswagen,Passat,2016,240734,5.0,CVT,Sedan,Hybrid,Red,4,47253.62
Nissan,Teana,2011,287762,3.5,Manual,SUV,Electric,Grey,2,31371.68
Toyota,Corolla,2022,207506,5.0,Automatic,Coupe,Electric,Silver,3,61352.77
Ford,Focus,2008,119837,1.2,Robot,Hatchback,Electric,Red,2,32939.5
Ford,Kuga,2007,185534,2.0,Automatic,Sedan,Hybrid,White,3,30320.25
Nissan,Patrol,2019,289029,1.0,Automatic,Coupe,Electric,Red,3,42330.83
Kia,Rio,2022,213475,1.8,Automatic,Coupe,Electric,Red,5,39294.45
Mercedes,GLE,2010,154342,2.5,Automatic,Hatchback,Diesel,Red,5,34733.68
Volkswagen,Tiguan,2022,193666,1.0,Robot,Hatchback,Petrol,Black,3,41581.81
Mercedes,E-Class,2016,109009,5.0,Automatic,Hatchback,Electric,Grey,4,52044.13
Mercedes,GLE,2019,54040,5.0,Automatic,Wagon,Hybrid,White,4,64780.2
Volkswagen,Touareg,2007,177933,1.5,Robot,Wagon,Electric,Brown,5,31989.54
Mercedes,GLC,2004,250763,3.5,Manual,Hatchback,Diesel,White,4,32050.84
Nissan,Patrol,2012,257789,2.4,Robot,Hatchback,Hybrid,Green,3,38899.69
Kia,Sorento,2013,153260,1.5,Robot,SUV,Hybrid,Brown,3,36230.67
Ford,Focus,2017,226286,1.2,Manual,Wagon,Diesel,Grey,5,24047.24
Volkswagen,Touareg,2018,113388,1.8,Robot,Hatchback,Electric,Green,2,48550.08
Hyundai,Elantra,2002,19449,1.5,Automatic,Wagon,Electric,Blue,3,36387.21
BMW,X5,2022,287506,2.2,Robot,Hatchback,Hybrid,Black,5,43921.86
Mercedes,GLC,2017,89359,1.0,Robot,Hatchback,Electric,Silver,4,47569.87
Honda,CR-V,2008,69513,1.6,Manual,SUV,Electric,Blue,3,45971.03
Hyundai,Elantra,2017,130996,1.6,Manual,Wagon,Electric,Brown,4,46566.89
Audi,A4,2015,189117,1.6,Manual,Wagon,Petrol,Red,3,37201.21
Toyota,Land Cruiser,2010,94754,2.0,Automatic,SUV,Diesel,Brown,2,43056.05
Ford,Mondeo,2014,203807,1.5,Automatic,Wagon,Electric,Brown,5,38501.77
Audi,Q7,2015,276341,3.0,Automatic,Coupe,Diesel,Silver,2,44910.0
Volkswagen,Tiguan,2011,98172,1.0,Manual,Wagon,Electric,Black,2,37898.97
BMW,3 Series,2015,85263,1.2,Automatic,Hatchback,Petrol,Red,5,42122.34
Kia,Cerato,2004,199944,4.0,Manual,Wagon,Diesel,Red,5,29912.34
Kia,Sportage,2010,169083,2.7,Automatic,Sedan,Hybrid,Green,4,36912.19
Hyundai,Tucson,2007,271153,4.0,Manual,SUV,Petrol,Brown,3,29793.96
Audi,A6,2010,152270,3.0,Robot,Hatchback,Diesel,Brown,2,41805.41
Hyundai,Solaris,2018,68213,1.0,Manual,Hatchback,Diesel,Silver,4,40256.57
Nissan,X-Trail,2017,72715,1.2,Automatic,Coupe,Petrol,Green,5,43504.81
Mercedes,C-Class,2013,196169,2.4,CVT,Hatchback,Hybrid,Grey,5,43896.28
Ford,Focus,2011,196328,3.5,CVT,Wagon,Electric,White,5,44628.98
Toyota,Corolla,2002,21643,3.5,CVT,Coupe,Hybrid,White,5,34313.49
Mercedes,GLE,2012,860,1.4,Automatic,Sedan,Hybrid,Red,5,44899.82
Hyundai,Tucson,2009,152088,1.0,Manual,Sedan,Hybrid,Blue,2,34268.58
Mercedes,E-Class,2009,190808,1.6,Robot,Coupe,Hybrid,Silver,2,39118.39
Audi,Q5,2021,203439,1.5,Automatic,Sedan,Petrol,Blue,5,40700.76
BMW,X5,2015,156850,1.8,Robot,Coupe,Petrol,Red,3,42868.3
Volkswagen,Passat,2018,20575,1.0,Robot,Sedan,Petrol,Blue,5,44636.53
Ford,Kuga,2017,51209,2.4,Robot,Wagon,Diesel,Black,2,47164.67
Toyota,Land Cruiser,2003,133142,1.4,CVT,Wagon,Petrol,Green,2,23805.75
Kia,Sportage,2017,27020,2.4,Robot,Wagon,Petrol,Black,5,41113.14
Mercedes,GLE,2012,5054,3.5,Manual,Sedan,Electric,Black,4,68516.98
Kia,Sorento,2001,43042,1.8,Manual,Coupe,Hybrid,Black,2,41377.33
Kia,Sportage,2022,4200,3.0,Robot,Hatchback,Diesel,Brown,2,53200.97
Audi,Q7,2015,293498,4.0,Manual,Wagon,Diesel,Silver,4,47988.06
Mercedes,C-Class,2000,111568,2.7,Automatic,Coupe,Hybrid,Brown,2,36620.99
Nissan,X-Trail,2010,144228,3.0,CVT,Coupe,Electric,Blue,3,53467.81
Toyota,Camry,2003,220899,2.2,Manual,Wagon,Electric,Red,5,25215.05
Volkswagen,Passat,2012,54936,1.4,CVT,Sedan,Hybrid,Black,2,40154.07
Hyundai,Elantra,2013,148694,5.0,CVT,SUV,Diesel,White,4,38294.65
Volkswagen,Tiguan,2004,140921,3.5,Robot,SUV,Petrol,Green,4,36339.43
Mercedes,E-Class,2012,68125,1.4,Automatic,Coupe,Hybrid,Red,5,56850.86
Nissan,Patrol,2022,67148,2.0,Automatic,Wagon,Electric,Silver,5,40077.49
Volkswagen,Touareg,2015,43347,1.8,Manual,Wagon,Petrol,Green,4,46609.97
Hyundai,Tucson,2018,96453,2.0,Manual,Coupe,Hybrid,Black,2,50841.08
Toyota,Corolla,2016,16818,3.5,Manual,Sedan,Petrol,Blue,5,43283.74
Toyota,RAV4,2019,77240,2.4,Automatic,Wagon,Diesel,Grey,3,40237.15
Hyundai,Tucson,2002,291969,1.8,Manual,Sedan,Electric,Silver,5,27662.08
Mercedes,E-Class,2015,193607,1.0,Manual,Wagon,Hybrid,Green,2,36634.7
Kia,Sorento,2007,192585,5.0,CVT,Hatchback,Diesel,Blue,2,38883.67
Ford,Mondeo,2014,97391,5.0,CVT,Sedan,Electric,Red,3,54566.25
BMW,3 Series,2021,255905,2.0,Robot,SUV,Hybrid,Black,3,43284.9
Mercedes,C-Class,2017,151392,1.8,CVT,Sedan,Electric,Red,3,51433.94
Mercedes,GLE,2021,217409,1.6,Robot,Hatchback,Electric,Grey,5,41518.14
Nissan,Patrol,2014,215139,1.0,Automatic,SUV,Petrol,Green,3,29220.56
Mercedes,E-Class,2017,46408,2.2,CVT,Sedan,Diesel,Silver,5,50921.65
Audi,A4,2021,161313,2.4,Automatic,Hatchback,Electric,Green,2,45420.36
Kia,Sorento,2005,170673,4.0,Manual,Wagon,Hybrid,Grey,2,35310.16
Toyota,Land Cruiser,2014,41971,1.0,Robot,SUV,Petrol,Black,2,35716.41
Nissan,X-Trail,2019,178615,2.0,Manual,Sedan,Electric,Black,5,41516.64
Mercedes,GLE,2008,77069,1.5,Manual,Coupe,Hybrid,Green,2,38174.66
BMW,5 Series,2008,217776,5.0,Manual,Wagon,Diesel,Green,5,40648.3
Audi,A6,2003,31391,3.5,Robot,Wagon,Petrol,Brown,5,43701.46
Volkswagen,Tiguan,2000,152947,2.0,Automatic,Coupe,Electric,White,5,31747.6
Mercedes,GLC,2016,147904,4.0,CVT,Wagon,Electric,Red,3,61440.16
Ford,Focus,2015,80249,4.0,Manual,Wagon,Hybrid,Silver,3,52744.1
Nissan,X-Trail,2016,97103,2.2,Manual,Coupe,Diesel,Silver,5,29117.36
Honda,Civic,2005,48095,4.0,Robot,Coupe,Electric,Green,4,43855.51
Toyota,RAV4,2019,152287,1.8,Robot,Coupe,Petrol,Blue,3,31985.29
Honda,CR-V,2001,40664,1.8,Robot,SUV,Electric,White,4,42524.55
BMW,3 Series,2014,93302,1.6,Automatic,SUV,Diesel,Green,3,44498.12
Hyundai,Elantra,2017,236381,1.8,Robot,Coupe,Diesel,White,4,35282.59
Hyundai,Elantra,2011,241921,1.0,Manual,Sedan,Petrol,White,3,26693.78
Ford,Focus,2019,21529,5.0,CVT,Sedan,Diesel,Red,3,57031.51
Hyundai,Tucson,2021,160236,2.5,Robot,Wagon,Diesel,Grey,5,43805.06
BMW,3 Series,2009,289653,1.6,Manual,Coupe,Petrol,Blue,4,33263.42
Volkswagen,Passat,2021,243815,4.0,Automatic,Coupe,Petrol,Black,3,41495.4
Honda,Civic,2021,48993,3.0,Robot,Coupe,Electric,Blue,4,49417.71
Audi,Q5,2003,38438,4.0,Automatic,Wagon,Electric,Black,2,46409.92
Audi,Q5,2018,287076,1.6,Robot,Coupe,Petrol,Grey,4,41962.12
Toyota,Land Cruiser,2005,256738,1.0,Manual,Wagon,Electric,Brown,2,25351.47
Volkswagen,Touareg,2015,229477,1.0,Manual,SUV,Hybrid,Grey,2,35545.03
Audi,Q5,2010,2728,1.6,CVT,Coupe,Diesel,Grey,2,54446.91
Ford,Kuga,2003,48526,3.0,Automatic,Sedan,Petrol,Green,3,43136.92
Kia,Cerato,2010,188096,5.0,Robot,SUV,Electric,Red,3,45427.65
Hyundai,Solaris,2023,45110,2.4,Automatic,SUV,Petrol,Green,3,44788.22
Honda,Civic,2007,103211,2.7,Automatic,Wagon,Hybrid,Blue,4,47274.12
Hyundai,Solaris,2012,263619,1.5,Automatic,Sedan,Petrol,Red,5,28379.15
Nissan,Patrol,2023,57895,1.6,Robot,Wagon,Diesel,Black,2,54182.05
Hyundai,Solaris,2012,6476,2.4,Automatic,SUV,Diesel,Blue,4,50077.55
Nissan,X-Trail,2002,51356,2.2,Manual,Wagon,Electric,Green,2,38495.26
Honda,Accord,2023,59853,3.0,CVT,SUV,Petrol,Silver,4,65329.68
Mercedes,C-Class,2013,105287,1.2,Automatic,SUV,Diesel,Grey,2,43996.05
Audi,Q5,2008,239519,1.5,Automatic,Coupe,Hybrid,White,5,34517.24
Audi,Q7,2021,270015,2.0,CVT,Sedan,Hybrid,Black,4,41068.1
BMW,X5,2009,271642,3.5,Automatic,SUV,Electric,Grey,4,49646.54
BMW,3 Series,2002,283074,1.8,Robot,Coupe,Hybrid,Silver,3,31682.56
Mercedes,GLE,2010,63109,2.5,CVT,Hatchback,Electric,Black,4,50743.81
BMW,3 Series,2008,232359,3.0,CVT,SUV,Hybrid,Green,2,40604.15
Ford,Kuga,2020,32070,1.5,Manual,Wagon,Petrol,Silver,5,42688.81
Toyota,Camry,2022,126734,5.0,Manual,Sedan,Hybrid,Blue,2,52573.58
Honda,Accord,2003,84104,1.2,Automatic,Hatchback,Petrol,White,5,23544.68
Mercedes,E-Class,2023,258791,3.5,Robot,Wagon,Petrol,Grey,4,49370.37
Nissan,X-Trail,2018,130047,1.2,CVT,SUV,Electric,Grey,4,43230.65
Audi,A4,2010,205589,1.6,Robot,SUV,Hybrid,Red,4,42856.13
Kia,Sorento,2010,54034,2.7,Automatic,Coupe,Hybrid,White,3,40980.89
BMW,3 Series,2018,49366,1.0,CVT,Sedan,Electric,Silver,5,42333.44
Hyundai,Tucson,2013,299759,3.5,Robot,Hatchback,Diesel,Red,4,36910.75
Nissan,Patrol,2011,123892,2.4,Robot,Sedan,Petrol,Blue,3,31371.7
Audi,A4,2015,6258,2.2,CVT,Wagon,Diesel,Black,3,64021.66
Honda,Accord,2003,76518,1.2,Manual,Sedan,Electric,White,4,28019.09
BMW,3 Series,2022,127280,3.0,Robot,Hatchback,Electric,Red,5,48639.96
Ford,Focus,2002,161825,2.4,Manual,Wagon,Electric,Red,5,32435.21
Honda,Civic,2002,233098,3.0,Manual,SUV,Hybrid,Blue,5,30697.2
Hyundai,Elantra,2018,89307,1.0,Manual,Coupe,Diesel,Black,3,53130.72
Honda,CR-V,2015,178681,1.6,Automatic,Coupe,Hybrid,Blue,2,37681.99
BMW,X3,2016,235997,5.0,CVT,Sedan,Petrol,Silver,2,48479.32
BMW,5 Series,2007,249333,1.4,Manual,SUV,Hybrid,Blue,3,34275.08
Toyota,Land Cruiser,2010,291180,2.7,Robot,Coupe,Electric,Blue,3,36603.44
Audi,Q7,2000,181695,4.0,Robot,Hatchback,Hybrid,Black,3,40891.84
Hyundai,Elantra,2017,254536,1.8,Manual,Wagon,Hybrid,Red,3,37703.95
Audi,Q7,2004,273023,1.5,Manual,Coupe,Hybrid,Brown,2,28427.66
Nissan,Almera,2005,52772,1.0,CVT,Coupe,Petrol,Black,3,33024.39
Hyundai,Tucson,2004,239885,2.0,Robot,Wagon,Petrol,White,5,19873.39
Nissan,X-Trail,2009,39875,3.0,Automatic,Coupe,Petrol,White,5,42424.53
Ford,Kuga,2015,249092,3.5,Automatic,Hatchback,Hybrid,Green,3,31508.05
Honda,CR-V,2009,66451,2.4,Automatic,Wagon,Diesel,Black,2,40403.17
Nissan,Patrol,2008,16552,1.4,Robot,SUV,Diesel,White,4,49774.04
Kia,Rio,2014,14679,4.0,Automatic,Wagon,Diesel,Green,3,54215.04
Volkswagen,Tiguan,2019,231042,1.6,Manual,Coupe,Diesel,Green,2,36526.48
Volkswagen,Tiguan,2017,50324,1.0,CVT,Sedan,Petrol,Grey,5,41080.39
BMW,5 Series,2012,299496,4.0,CVT,Wagon,Hybrid,Red,2,43039.14
Mercedes,C-Class,2020,267506,1.2,Robot,Coupe,Diesel,Blue,4,43193.5
Hyundai,Solaris,2000,279405,1.8,Manual,Wagon,Diesel,White,2,18616.83
Ford,Kuga,2016,29570,2.5,Automatic,Coupe,Diesel,Grey,4,43081.85
Kia,Sportage,2014,189933,5.0,Robot,Coupe,Hybrid,Red,3,38686.95
Ford,Kuga,2011,278531,4.0,Robot,Wagon,Diesel,Brown,4,30442.5
Kia,Cerato,2012,204957,1.0,Manual,SUV,Diesel,Brown,2,24497.76
Honda,CR-V,2007,192218,1.8,Manual,Wagon,Petrol,Red,4,23683.99
BMW,3 Series,2002,12236,2.4,Automatic,Sedan,Hybrid,Blue,4,46853.0
Audi,A6,2003,109759,1.6,CVT,Hatchback,Electric,Grey,3,43473.96
Mercedes,C-Class,2008,229735,1.4,Robot,Coupe,Diesel,Silver,3,33401.51
Mercedes,GLE,2016,30075,1.6,Automatic,Sedan,Hybrid,Red,2,52222.04
Mercedes,E-Class,2020,76872,2.7,Robot,Wagon,Diesel,Red,4,59121.55
BMW,3 Series,2020,51556,2.7,Manual,Coupe,Petrol,White,2,61231.19
Honda,Accord,2023,196002,2.7,Automatic,Coupe,Hybrid,Silver,3,42488.47
Kia,Rio,2009,224376,2.2,CVT,Wagon,Electric,Blue,2,32355.95
Audi,Q7,2016,22709,1.6,Robot,Hatchback,Hybrid,Red,5,45754.29
Volkswagen,Tiguan,2016,274518,2.5,Manual,Wagon,Electric,Grey,3,42756.92
Audi,Q5,2023,43163,1.6,Manual,Sedan,Diesel,Blue,4,55964.78
Honda,CR-V,2008,14743,5.0,Robot,Coupe,Petrol,Silver,5,48949.29
Volkswagen,Touareg,2006,196086,1.0,Manual,Wagon,Electric,Blue,3,28414.63
Mercedes,GLE,2004,142076,2.7,Robot,Sedan,Electric,Black,5,36583.33
Kia,Sorento,2023,119925,2.7,Manual,Sedan,Hybrid,Blue,4,54801.46
Volkswagen,Passat,2017,134882,1.0,CVT,Coupe,Electric,Green,4,39928.09
Hyundai,Santa Fe,2015,171608,4.0,Manual,Hatchback,Diesel,Brown,5,42766.12
Honda,Civic,2014,247557,3.0,CVT,Wagon,Electric,White,5,39667.55
Nissan,Teana,2016,269570,4.0,Robot,Sedan,Diesel,Grey,4,37481.49
Nissan,Patrol,2005,136731,1.2,Automatic,Wagon,Petrol,Green,4,24788.59
Audi,Q5,2004,120056,1.0,Manual,Wagon,Hybrid,Green,5,31971.87
Kia,Cerato,2008,50123,1.6,Manual,Sedan,Petrol,White,4,34261.42
Nissan,Teana,2009,299863,1.4,Manual,Coupe,Electric,Silver,3,33899.35
Kia,Sportage,2017,21645,2.2,Automatic,Hatchback,Hybrid,Green,2,50028.14
Hyundai,Solaris,2005,95011,1.6,CVT,SUV,Diesel,Red,3,37279.01
Mercedes,E-Class,2006,122702,4.0,Robot,Hatchback,Hybrid,White,4,55089.31
Ford,Kuga,2023,171444,2.4,Automatic,SUV,Diesel,Black,2,46516.48
Toyota,RAV4,2017,66543,3.0,Robot,Sedan,Hybrid,White,5,48757.24
Mercedes,GLC,2007,55639,2.2,Automatic,Wagon,Diesel,White,2,41762.21
Ford,Focus,2019,266860,5.0,Manual,Sedan,Electric,White,2,45416.17
Volkswagen,Touareg,2011,246164,5.0,CVT,Hatchback,Petrol,Grey,5,35725.92
Volkswagen,Passat,2007,148862,2.7,Automatic,Coupe,Electric,White,5,43587.97
Mercedes,GLE,2011,17191,3.0,Manual,Coupe,Hybrid,Grey,3,63763.7
Audi,Q7,2014,236871,2.0,CVT,Wagon,Petrol,Green,2,34020.66
Kia,Sorento,2002,243148,2.2,Manual,Sedan,Hybrid,Blue,2,27566.98
Mercedes,C-Class,2021,167829,4.0,CVT,Coupe,Hybrid,Grey,2,53246.69
Volkswagen,Golf,2010,161039,1.5,CVT,Coupe,Hybrid,Grey,3,34199.53
Hyundai,Elantra,2014,81085,1.8,Manual,Sedan,Electric,White,5,44444.23
Honda,Accord,2001,20098,2.0,Robot,Sedan,Electric,White,3,33197.16
